PROTECTED,0,1,2,3,4,5,6,7,8,9,OUTCOME
2,82.65962087660735,88.72286287911774,30.52900717987591,34.40608490010217,15.98323382484369,46.64218548590425,72.4732801539613,58.240137542257706,85.06093525852324,99.82689410595414,1
0,21.050247933290677,37.16028909674226,83.30876685805131,58.013629541551694,1.8722422436257546,24.804308936536934,51.56134253902975,91.14498756558966,24.921846769455758,88.88499116535439,0
2,29.304597432937285,76.32107106627691,11.330127360175556,31.066732057534118,32.75266914915197,92.62333883010349,22.754833411569376,32.92317215054236,95.20811424355958,33.19363025610617,1
2,97.45684011368772,6.5153712724221435,13.08431415636967,20.7663213658391,79.39352849531649,18.39269542466111,89.92197807673693,48.580553701340676,85.54372716639597,94.29352211048256,1
0,94.35286419710377,98.85820702089947,60.674130669752515,71.19504507699354,25.07007884440402,67.81357503705937,90.1806804476629,79.04205737481004,69.51598039167078,82.34273744236229,0
2,41.439580371740725,69.751241234022,96.43692626468679,33.42459797082934,16.149798579284557,93.43084068993474,44.32022529748587,58.639794644415474,92.57914557767184,12.547495929954898,1
2,54.029107293811975,24.97926910921635,42.5103233068726,92.35628338392658,15.079107996011388,76.59013800550899,77.22989180971534,16.647692624470423,31.678811852659294,46.662965522766854,0
0,5.410497880355358,1.7566239314691257,22.157693228507558,42.219436330366925,9.675532260809028,17.64016806488523,86.2552497165069,19.59683959848003,80.30183028481525,94.96582983059986,0
1,23.006380828740014,40.083038229358955,72.87643834823481,24.723789420352826,36.882947938279784,60.834828522496565,0.17994892535022622,71.4251565202253,1.8317928959717733,48.39246528327524,0
0,86.95644625330404,48.08406634736306,30.30405570395043,96.15688989641298,56.708499484970744,75.0712542407892,40.18959097074838,54.42227380969227,44.202841048595246,49.34903077353415,1
2,8.363822826002165,98.4972296264129,80.31487940459088,16.065648533774247,15.43632406299562,29.14873041816811,9.332912339070997,67.96670781170873,25.69921561021712,94.50420323138285,0
2,84.03920412230158,85.27138596307552,70.82052750818904,68.3636899132047,4.28374453618019,14.804571378910047,1.4475223965344508,67.61618277218491,41.56895622694458,93.43061665637845,0
2,19.852093472218957,78.11035993237597,22.1526513962629,93.69599731284791,4.709646614008967,6.931681481851815,84.12357379276726,74.63654835749202,30.79626196134332,34.925774683935316,0
0,12.625407575947445,67.11768451357871,22.10329419414562,11.692601639209343,66.88250674604664,86.70889927534037,91.89232489168397,46.56734560730166,35.86080726816269,17.120436936517823,1
2,53.98318846979138,16.727687039049822,21.286171977178427,17.26509984140413,68.4635960672486,8.258099365081883,57.16053941523991,39.688866459465565,27.33703820684671,45.87081296063293,1
0,84.38453966969381,25.82208853587994,32.27751548031009,79.37388225708382,12.227805242894817,87.85559617886078,72.12331295020577,27.237602315623644,28.92918009659772,84.24889577610921,0
2,99.53862975757866,55.31581283896341,27.510426700741952,61.31376924650851,96.2326778438704,5.619389523081142,49.6741421817663,84.52040484485778,77.28467619962795,89.54717246662346,1
1,60.40114561471839,16.837814687575914,97.21119390395508,95.94132097907756,91.75721892487887,71.21364906326392,75.93222014301308,83.24201059250268,88.96529125701083,12.460725585852284,0
0,80.83966615595072,20.65635585177896,59.069170049096556,6.223277207357603,87.42391943815903,78.07750756922806,15.513149894801003,3.8946383285008435,63.78079998508458,41.55689221780703,1
2,63.211122108344,0.9723960979315605,64.33179375327397,73.34689190459218,35.76487451297912,89.25835022049078,61.71994116225413,68.95718520700309,44.733901212063934,91.5002285072412,0
0,74.8646148231098,51.15983095370109,28.068403186433432,95.67438389482548,7.1139969009896165,98.87835681488704,82.50640242504234,65.37981749932572,74.49506483265579,55.37438640408019,0
0,23.799833577208574,27.25701931341358,27.946887142993525,94.238153554765,52.687131731398566,43.0540739490754,63.87593902365596,79.52535336956711,25.969765426678094,77.76228347388405,1
0,17.268108287007443,69.90489635420207,5.593366397015542,58.138919541396476,17.660018454546112,55.96905661120434,7.3389497929877585,7.5252146033695455,85.2077228257427,58.58159017882165,0
0,38.08814980775396,36.045126685786485,83.59167255997879,89.71213833627509,42.0573434646011,80.35337415264931,71.14557193114376,23.824056871441325,62.9213515367936,24.255642408061718,0
1,23.79387800529503,64.84145139335881,72.25153494350505,64.72356235497075,81.8597458494301,98.5798750964888,29.747909630368852,7.337505701701019,18.674770882124502,68.26401244273255,0
2,17.367136890914225,1.695724248660413,17.245253244036252,15.222747444112638,58.391961632994374,1.3722150734108873,4.705450538605294,22.66494717963443,33.73018103397138,51.104063111027784,0
1,13.349957335455997,50.8822851724517,11.108636100674673,83.73424204210987,40.58277091715827,39.15400867506782,29.566258842171635,25.750201830527843,7.37103748168022,78.0162899171481,1
2,65.19906701446241,99.51837636634966,7.105648450479885,26.35345982385293,98.26741951248495,10.649642180318796,43.94557648614102,73.98971379552019,83.6884712801799,85.3026805733897,1
2,41.39717584814142,86.77458944049302,89.50680030274957,65.67809547249243,42.1988219820596,97.03480187169906,60.86574259032768,26.60466389229782,44.00683367731961,57.025687907934255,0
2,59.28258381572316,72.69622056040804,95.21121947273532,41.11454331923945,94.65106488873202,67.06605297767372,45.41697066791185,52.459697262002635,51.52002877434442,53.44786111828157,1
1,93.32456446075122,34.878323276165716,97.8172562524866,65.31874954806473,14.754264875108515,42.35642385294906,64.6024752197101,97.49133499663824,37.09642830301705,82.0370380034793,1
0,55.11417943402491,78.82048422867366,4.659268013170658,43.63520427652324,89.93637702449847,4.594631483001709,43.618422437600955,86.573123604446,9.1730966954363,48.76999232424865,0
0,34.45271308583464,31.795930674090933,10.108772843367708,16.963364417094382,44.76090732494745,43.38949602791876,83.75979235328538,0.6324536067582764,5.7268125013630655,65.20819077386217,1
1,76.21232562430899,60.99025991365523,56.31091237636458,83.1773520382717,14.095510949279443,65.07225451617458,46.84722928998244,39.25864736921346,13.860460243203377,51.33768283182511,1
0,75.07236411513526,85.98307264613787,33.874749244741196,18.211819997230137,39.23673993838969,58.28600129017833,88.82557682504093,87.3219604271209,74.88491160746315,93.08020739759448,1
2,15.44886659200907,32.45844895774198,3.0977718660189946,99.67465767534031,98.59334898042849,77.97814566828397,22.898581437206754,87.6665592259148,97.97704817833,55.71101947068888,0
1,89.96173273709032,50.10922255433242,16.758811751624226,23.937599791619757,96.61405746611148,70.3527564031385,71.22857534937837,96.9431674310737,13.062570269105844,55.80646707577222,1
1,33.12308495161784,31.107675305304284,30.235037089649353,46.984549618290174,49.88094117729362,17.090957431505448,96.13746317848812,6.212691096820711,3.737761759657532,30.659031664217917,1
0,74.5765612450131,82.95490951081005,47.13246879889266,32.76382514630285,10.238483382317975,72.12119373123176,64.62940248640612,11.259819322140952,43.85652007974503,15.697237095438876,0
2,52.85298806915964,57.83683566856234,36.6926808189406,32.02026523659632,46.06562104930651,60.92891913598595,3.582169695354509,55.65135660800918,64.99329493748937,98.82296153748462,0
0,47.98719463262,11.213752261262533,36.608574215366765,35.798626637369345,67.26095681449115,3.6855627847632855,97.67487371781924,30.870168408211796,6.613149756460546,19.927803975174562,0
2,87.06195258659228,39.6453928175799,48.61704676975839,43.25419691788092,25.76543728153997,90.8442741238717,15.816293963085503,65.61451439498296,17.221801344106545,26.706365752885596,1
1,93.7557608891149,64.12733658385773,90.0345708149804,27.523550163221856,62.99785538764336,95.25601536262084,34.85648118722653,34.033172917593966,86.19196054033208,6.1946380797698986,0
1,45.07699752762119,13.032625670621556,93.95091985282747,13.645790311536954,74.95484562932012,86.95284882850368,32.441853942845135,36.124886450764684,59.117792002247114,17.75311927016341,1
0,65.93242657309234,2.829594551964454,89.71513662000177,19.70850508697345,84.45326438833226,62.40566303206045,24.473722968133682,85.6802089972306,35.21171804140969,45.778533912132346,0
0,16.29815617729595,77.859392863993,91.8810446693186,8.43034456927112,46.21555576480986,49.2783459019385,59.74272339816547,5.317059859829287,99.19647036997985,8.288798447906343,1
0,86.76722634831864,85.3554110230058,72.50472104264541,45.2937397420581,47.92905128023579,46.54247622059481,39.32550267261321,44.47015463267216,26.060799160503777,83.59645397131673,1
0,64.97057045063308,67.88354511604773,13.91858420164741,83.79460333310803,59.08743111988839,78.67413238749788,34.16779309999748,60.9288606311479,86.95834940964002,89.91796685079476,0
1,23.02205268113958,66.76842349080498,46.27239704204774,17.266549406364405,6.628854278993179,12.5244892536559,4.971149695488042,27.952534581815904,97.78531460385463,45.55716535308445,0
2,27.15262581502299,59.796106179859784,90.14722575380341,91.27107263999616,42.105452138249156,4.28082512018605,67.96423995213476,29.786920619305548,12.324073879951792,58.21287288816491,1
1,40.385637613329706,0.10828042105270885,49.75369240047185,26.109367562281115,83.72886857801085,3.495951744400083,63.31373748981755,72.2175351394009,43.40332155098311,28.48183034366888,0
1,36.058141528375906,90.22432223269561,6.321599298446989,94.35461296675548,90.76952281056866,4.048731595250954,24.81581625250826,51.513708829267536,37.21150079980333,74.30572746942603,0
0,67.72389676096957,54.46805253067105,92.11707069520274,74.6962339209577,94.30888075774531,23.066738303583133,95.67298016100872,29.062967124717375,1.2030733485096867,30.0054608178696,1
1,58.55108126077454,89.92854740775425,60.15066253479365,51.26516118406607,61.167479739581324,78.41327537684647,80.8943883027738,39.79272174029346,66.30545569711336,67.7388137108272,0
0,25.680287737687514,55.210235246286665,36.57688015283036,55.8811861051011,10.962851200984336,72.37290248601732,24.44184773441083,74.48545803491982,5.993315754575745,65.0038167924048,1
2,86.50509491785773,47.69586653287477,80.01762862628404,65.92391662125142,54.578142832486954,66.99037113262565,46.10323513934701,41.11601684250746,48.838246652827756,1.0214690984751917,0
0,89.45464891406449,92.06309580557941,99.40365781734909,8.267651321053659,60.682807785253246,77.10279022849711,17.38376466043513,31.076725634731694,36.02713501613899,52.22147866969469,0
0,23.963740913317856,24.36493290902971,8.845193473470324,98.45419296692543,96.11804304969753,97.73516898517137,90.71205062325706,39.42966879712513,15.10928934011061,69.97589800590765,1
0,37.32540652341989,68.90398962897234,84.13509157803716,62.40385270939638,58.17480808658644,61.18464732484452,93.9860476511844,36.41720405944723,2.0285748695735073,90.40154417830814,0
2,68.10104407723469,0.7782828753418736,88.97884917308454,81.25240756344834,71.33803795964742,2.325991901178137,25.7524545047076,8.798620329299334,57.85439577532291,22.993910999493195,1
2,75.6043221114792,14.039919350817442,22.567952836435655,32.983451689969165,28.727928110179736,67.91162770832307,39.41507083838769,29.929654552399178,33.41500719864495,85.30728417487958,0
2,34.12402891898411,38.2311096201542,46.54096846670785,70.71579352506384,83.67963026505973,30.72884885574717,69.90792372697135,71.00517957226515,53.733487487443035,24.66411820220492,0
2,63.539034708997036,32.585284417612016,79.07366903432656,4.436608492949034,53.88802851618492,39.117511582358254,50.856533871194124,33.633894965367475,28.565892361396994,13.284726258954283,0
2,59.59178492181329,55.428700478358806,15.81202670912264,88.59563790930746,82.42670312147212,28.781025439145946,38.31516110296891,41.38774901075782,65.06308073300225,94.01777597747902,1
1,33.629345479917404,22.56803067181643,48.092013827607396,4.979276335795491,7.8047533199468555,61.56946863448445,10.218278362244915,19.599082189447792,57.7113957867133,76.16413805846706,0
2,79.27516434388656,37.919590430267725,77.56878751858527,42.679304324791744,32.92232502479921,52.86502791612053,96.4390412128504,14.7888458592904,77.86232560252009,26.978943824379254,0
1,63.00713219329462,16.165804848904497,18.79307903689692,88.42749784085255,92.8400728210194,5.587116799224634,45.20666076015486,78.75195659407755,86.0657052614105,98.67659263669528,1
2,24.08266902291778,24.671324176624786,46.5404949639902,13.79491853875484,69.48837663825772,3.1240053201531337,36.993341025291,93.8976912870275,48.774882941124645,29.568089305329437,1
2,98.9059608570916,77.01561977796204,19.704433423878022,0.4558071185971402,63.9303851115873,31.66614386345752,27.880444059197874,18.185344242764167,9.633126254251023,26.41601738001863,0
0,76.31057714409488,25.863812514777706,79.53905595159382,45.96887708457711,38.5198651719614,56.47565551204449,96.9252994953064,17.892963260150406,22.124100229014587,89.74149252313893,0
0,84.20358782016592,60.727896173651374,25.593719991309783,10.002531049141405,79.61676387527285,75.40831746341516,90.39882655108494,0.060271394482036555,5.198331389338473,18.626768306494114,0
0,49.950543434780634,39.930280075258686,16.429059111412702,83.40289526880805,59.51443230229234,36.060542895587744,24.560273004727172,73.86624916189902,99.28924566311606,60.81701571267385,1
0,12.884794611391104,96.44919658161642,82.2497507261957,10.723958827541026,41.86277632503776,10.630223688753038,95.43300305120655,68.65644584513409,64.04960981079475,44.90686726956533,0
0,25.740358328464353,76.05916093515823,67.46972341288377,37.61908492474667,1.7242785934362792,60.22320079386015,38.60706256231392,45.72371741300505,34.045845101668526,52.40458313138703,0
0,89.64419041620665,85.97059023202938,45.308884352862044,78.2724416159767,71.04666001445683,97.63208637583905,87.01609409069142,45.45414604284878,29.561046802827484,31.336349295365796,1
2,59.4316214776376,85.64233193119277,9.168618520526328,9.539448239546378,27.02557079562532,71.84564532690338,62.66641968192722,77.53679734480693,67.59609728188636,21.682852280090515,1
1,28.07590752366227,30.375594850831757,31.696431898230347,13.975086520524638,3.484820618669404,31.902404626684564,69.08856060315247,83.13759569121694,72.95891885690206,82.75685189154395,1
0,10.91581944562392,46.41122639266736,77.05332238024474,9.888447344108197,17.049848077107665,68.17444810224502,76.83563082657841,54.899378371670856,43.592572092343396,5.596792691115504,0
0,55.328235611389644,75.88527780012839,35.18620904301042,36.98107591721447,8.841897350647477,46.59160793253949,52.34953832324797,24.280487778431148,87.52305145510992,43.0196642787544,0
1,56.94444872402755,36.98087773360006,16.461632115324253,91.15814835782837,85.68588533162506,57.20321362630789,6.221828577092603,47.590340095821226,67.64922239347939,14.969521474055192,1
0,74.9208774402669,18.62582709820607,32.60314904267834,85.3797926625019,58.848131541036764,38.91106867970804,99.9966196234406,34.806639611782344,15.684711681532947,8.586713252838674,1
1,18.941534386954185,64.66146388661693,6.488019256419442,48.99294538005731,14.924632964538088,21.790657709912587,39.284721070010164,6.882321061685959,89.8182683226942,80.66675717161807,1
0,52.28116521737164,36.68087500106636,3.5788293688391537,2.0820908455910336,3.349310875430378,83.21754074839336,94.66383984844032,10.184797725571947,92.55640925319597,45.9297796522985,0
2,44.41918641797965,84.66053428414578,55.23281348266569,75.59390463402413,62.137959648117025,67.1801611483526,8.992430371806194,81.2028352667876,95.77152046169329,47.65756118616559,0
1,18.555889248182712,73.41238954855025,22.30960821266228,74.13241776022785,63.53759209262794,54.91354140856931,67.73899114001581,43.662082078522204,80.00859970928371,97.8232155086798,1
1,58.67753766594214,5.930762256240962,24.973895708666983,9.553010773436842,44.35643540948,58.60165426661602,76.69529293447191,42.58514402931386,93.3030805239463,56.38230987483907,0
2,65.79100895728403,33.41751971069418,10.969077305412112,24.97075264257802,18.041245324007093,0.14351706191240154,40.7156151903475,60.028148120955294,66.65081292084632,78.23441110848995,0
0,41.68472221503149,66.75536059364951,85.74294322029084,4.6494575683526,90.36052124230487,38.39243881773464,11.800738986749693,60.29248058879788,62.091918712288795,58.855886125488055,1
2,46.519814856019,42.05638520352487,99.91987276317646,92.56921775437918,66.19560373080805,36.90987810782311,7.821897640704234,3.55865244569481,86.62140937521147,50.63324710369902,0
0,28.350424775752593,91.79436625145864,83.13342532674403,37.529583517396084,10.996368427055558,46.574133990069775,87.04095920526554,96.85907901829161,23.977708145245035,13.166224174746887,1
1,90.77918918742988,16.842781820564767,46.74156121852789,97.94056856118905,88.3153035498143,61.439991896723654,91.50001668749027,5.737656134299318,10.753923137016974,30.802711504639756,1
0,39.469812417572534,15.139235727235867,81.25202006612015,13.592912873073292,4.174909467454679,36.21884495740545,16.61255202897507,33.4502081937913,8.322990581120948,29.380284552701973,1
2,78.48276081871246,6.7961479304320065,3.3103868925005164,84.9291358011523,97.07974693746722,97.15954495040295,46.79944598663255,25.300962446264542,10.763936099800631,27.05626819329643,0
2,19.32582428340193,79.43072843973641,27.953465843607926,85.35088502726548,89.89231955399791,40.154874311386735,44.699600536841466,49.26672343624846,21.758273216294345,79.91608677408628,0
1,85.79993960675571,51.5308407027678,39.58663292638991,62.228172582430574,89.04716218383378,93.70028123407221,6.008714440141761,99.56884286839774,37.570808771904254,26.228936768967024,1
2,42.87027896436876,10.550175748588153,53.72878607056158,78.02804167227492,13.296944608919226,43.5128790186649,16.039847800740393,81.49305390559019,27.793223084202225,96.01446187034996,1
0,53.019183435454075,92.84630154172098,67.25208934825719,83.814881045974,52.19425801708803,58.99042533513945,89.77141327659663,34.13177960758311,61.59182510329564,26.97122537416715,0
1,23.923469343082658,72.72533333190232,22.41907660913114,69.9960888479481,27.82592999067547,28.300117061434005,22.528481710812287,7.83832023278671,47.67932571431359,31.95785524283572,0
0,98.50128757453695,49.834655540138485,87.97876782388832,55.8603427582193,66.73300794942256,99.25115403418448,66.33080176503051,7.93601260868474,97.61497595562247,26.03701189670905,1
1,85.29576153791741,99.7006364242192,6.647130935834989,19.346056658578135,48.50795157954523,21.920688505643692,0.4416117288300825,16.820860777794056,62.4320839281929,16.894461006230223,1
1,29.69547208892809,37.291273256288825,19.11186868660043,92.62715835172376,33.09666896632787,47.333700555348344,29.709728221105102,72.37120285235379,20.035047580920484,16.67629885909626,0
0,68.92949458176601,7.6744905500886755,85.19246691150765,79.02393519930564,58.22203197427353,22.546498358075418,56.56487337527898,96.53424393506496,56.86245437448849,18.974955734649058,1
0,86.75165314433194,6.256704883174247,68.86475431288137,98.76297319098613,2.5617580515501115,95.79376258460712,76.81237857971493,18.92790229846729,2.1800343191235916,96.7076416864807,1
0,81.49722130451052,94.89720717084649,64.81468846367063,33.083282462689404,40.755625014723705,1.8678315098596188,12.119183632647912,76.29024329133749,31.092569160192063,42.809490327177,0
1,72.27274683984264,64.42713393017065,43.32053445054937,46.705849244199115,90.56357939724975,64.9574802103224,77.66623949388742,14.066251821412813,51.69514479655666,95.76980684706344,1
2,30.82803240442441,96.3447690938561,59.73571846908331,50.42573869348094,1.3560242519337962,6.907017789197855,90.85612401511631,99.92737407905574,93.91778326085682,51.54408987544436,1
1,90.55970711118309,82.65718871523032,47.904221482335096,79.89017268246654,74.43297029981544,63.66272686044788,95.00947080632261,86.46809319328163,17.790624458633907,0.8721484669991564,0
